author,category,comment_count,country,date,img_title,title,url
Colin McGourty,category,20,,"Jun 16, 2017 | 11:41 PM",,Norway Chess 9: Aronian cruises to victory,https://chess24.com/en/read/news/norway-chess-9-aronian-cruises-to-victory
Colin McGourty,category,5,,"Jun 20, 2017 | 8:08 AM",,World Teams 2-3: Only Poland are perfect,https://chess24.com/en/read/news/world-teams-2-3-only-poland-are-perfect
Colin McGourty,category,12,,"Jun 20, 2017 | 9:27 PM",,Kasparov on hand for Paris Grand Chess Tour launch,https://chess24.com/en/read/news/kasparov-on-hand-for-paris-grand-chess-tour-launch
Colin McGourty,category,10,,"Jun 18, 2017 | 9:15 AM",,Russia beat China as World Teams starts,https://chess24.com/en/read/news/russia-beat-china-as-world-teams-starts
Colin McGourty,category,10,,"Jun 21, 2017 | 10:30 PM",,"Paris GCT, Day 1: Carlsen and So lead",https://chess24.com/en/read/news/paris-gct-day-1-carlsen-and-so-lead
Colin McGourty,category,5,,"Jun 22, 2017 | 9:53 PM",,"Paris GCT, Day 2: Magnus breaks clear",https://chess24.com/en/read/news/paris-gct-day-2-magnus-breaks-clear
Colin McGourty,category,65,,"Jun 23, 2017 | 10:03 PM",,"Paris GCT, Day 3: Carlsen’s not-so-smooth win",https://chess24.com/en/read/news/paris-gct-day-3-carlsen-s-not-so-smooth-win
David Martínez,category,2,,"Jul 13, 2016 | 7:20 AM",,Dortmund R3: Kramnik steals the show,https://chess24.com/en/read/news/dortmund-r3-kramnik-steals-the-show
Colin McGourty,category,18,,"Jul 13, 2016 | 7:46 PM",,Bilbao 1: Nakamura’s Carlsen nightmare ends,https://chess24.com/en/read/news/bilbao-1-nakamura-s-carlsen-nightmare-ends
Carlos Colodro,category,3,,"Jul 14, 2016 | 3:30 PM",,Dortmund R4: MVL takes the sole lead,https://chess24.com/en/read/news/dortmund-r4-mvl-takes-the-sole-lead
Colin McGourty,category,9,,"Jun 24, 2017 | 11:13 PM",,"Paris GCT, Day 4: Nakamura hot on Carlsen’s heels",https://chess24.com/en/read/news/paris-gct-day-4-nakamura-hot-on-carlsen-s-heels
Colin McGourty,category,9,,"Jul 15, 2016 | 8:33 AM",,Bilbao 2: Carlsen hits back to beat Wei Yi,https://chess24.com/en/read/news/bilbao-2-carlsen-hits-back-to-beat-wei-yi
Colin McGourty,category,2,,"Jul 21, 2016 | 8:44 AM",,Bilbao 7: Wei Yi impresses Carlsen,https://chess24.com/en/read/news/bilbao-7-wei-yi-impresses-carlsen
Colin McGourty,category,7,,"Jul 16, 2016 | 8:43 AM",,Bilbao 3: Carlsen crushes Karjakin to take the lead,https://chess24.com/en/read/news/bilbao-3-carlsen-crushes-karjakin-to-take-the-lead
Carlos Colodro,category,0,,"Jul 16, 2016 | 3:13 PM",,Dortmund R5: MVL is world no. 2,https://chess24.com/en/read/news/dortmund-rd-5-mvl-is-world-no-2
Carlos Colodro,category,7,,"Jul 17, 2016 | 6:55 AM",,Dortmund R6: MVL triumphs with a round to spare,https://chess24.com/en/read/news/dortmund-r6-mvl-triumphs-with-round-to-spare
Colin McGourty,category,10,,"Jul 18, 2016 | 11:50 AM",,Bilbao 5: Giri resists Carlsen's onslaught,https://chess24.com/en/read/news/bilbao-5-giri-resists-carlsens-onslaught
Colin McGourty,category,5,,"Jul 17, 2016 | 10:27 AM",,Bilbao 4: Magnus motors on,https://chess24.com/en/read/news/bilbao-4-magnus-motors-on
Colin McGourty,category,8,,"Jul 20, 2016 | 8:13 AM",,Bilbao 6: Giri falls into Wei Yi's trap,https://chess24.com/en/read/news/bilbao-6-giri-falls-into-wei-yi-s-trap
Carlos Colodro,category,24,,"Jul 19, 2016 | 10:20 AM",,Dortmund R7: Kramnik ends on a high,https://chess24.com/en/read/news/dortmund-r7-kramnik-ends-on-a-high
Colin McGourty,category,7,,"Jul 22, 2016 | 8:35 AM",,Bilbao 8: So beats Giri as Carlsen lets chance slip,https://chess24.com/en/read/news/bilbao-8-so-beats-giri-as-carlsen-lets-chance-slip
Colin McGourty,category,35,,"Jul 23, 2016 | 10:19 AM",,Bilbao 9: Carlsen ends Giri curse to claim 3rd title,https://chess24.com/en/read/news/bilbao-9-carlsen-ends-giri-curse-to-claim-3rd-title
Colin McGourty,category,14,,"Jul 25, 2016 | 5:07 PM",,Bilbao 10: If the hat fits…,https://chess24.com/en/read/news/bilbao-10-if-the-hat-fits
Colin McGourty,category,15,,"Jul 27, 2016 | 5:36 PM",,Peter Svidler at 40,https://chess24.com/en/read/news/peter-svidler-at-40
Colin McGourty,category,4,,"Jul 29, 2016 | 1:31 PM",,MVL climbs to new heights with 5th Biel triumph,https://chess24.com/en/read/news/mvl-climbs-to-new-heights-with-5th-biel-triumph
Colin McGourty,category,11,,"Aug 3, 2016 | 8:23 PM",,Chess legends interviewed in Denmark,https://chess24.com/en/read/news/chess-legends-interviewed-in-denmark
Colin McGourty,category,31,,"Aug 2, 2016 | 7:47 PM",,10-year-old beats grandmaster,https://chess24.com/en/read/news/10-year-old-beats-grandmaster
Colin McGourty,category,24,,"Jul 31, 2016 | 11:37 AM",,Karjakin: “I didn’t feel very comfortable in Spain”,https://chess24.com/en/read/news/karjakin-i-didn-t-feel-very-comfortable-in-spain
Colin McGourty,category,10,,"Aug 5, 2016 | 10:18 AM",,7 Sinquefield Cup 2016 questions,https://chess24.com/en/read/news/7-sinquefield-cup-2016-questions
Colin McGourty,category,44,,"Aug 6, 2016 | 10:46 AM",,Sinquefield Cup 1: So gets first win over Nakamura,https://chess24.com/en/read/news/sinquefield-cup-1-so-gets-first-win-over-nakamura
Colin McGourty,category,14,,"Aug 7, 2016 | 3:53 PM",,Sinquefield Cup 2: Amazing turnarounds,https://chess24.com/en/read/news/sinquefield-cup-2-amazing-turnarounds
Colin McGourty,category,8,,"Aug 8, 2016 | 2:15 AM",,"Sinquefield Cup 3: Five battles, five draws",https://chess24.com/en/read/news/sinquefield-cup-3-five-battles-five-draws
Colin McGourty,category,21,,"Aug 9, 2016 | 8:21 AM",,Carlsen-Karjakin New York venue announced,https://chess24.com/en/read/news/carlsen-karjakin-new-york-venue-announced
Colin McGourty,category,6,,"Aug 9, 2016 | 4:46 PM",,Sinquefield Cup 4: Another beautiful day,https://chess24.com/en/read/news/sinquefield-cup-4-another-perfect-day
Colin McGourty,category,2,,"Aug 13, 2016 | 5:43 PM",,Sinquefield Cup 7: Caruana pulls a Caruana,https://chess24.com/en/read/news/sinquefield-cup-7-caruana-pulls-a-caruana
Colin McGourty,category,8,,"Aug 10, 2016 | 6:51 PM",,Sinquefield Cup 5: Topalov takes the lead,https://chess24.com/en/read/news/sinquefield-cup-5-topalov-takes-the-lead
Colin McGourty,category,17,,"Aug 14, 2016 | 12:41 PM",,Sinquefield Cup 8: Aronian and Svidler strike,https://chess24.com/en/read/news/sinquefield-8-aronian-and-svidler-strike
Colin McGourty,category,7,,"Aug 12, 2016 | 10:42 AM",,Sinquefield Cup 6: Wesley So topples Topalov,https://chess24.com/en/read/news/sinquefield-cup-6-wesley-so-topples-topalov
Colin McGourty,category,21,,"Aug 17, 2016 | 12:57 AM",,Ultimate trash talk,https://chess24.com/en/read/news/ultimate-trash-talk
Colin McGourty,category,26,,"Aug 15, 2016 | 10:41 PM",,Sinquefield Cup 9: Wesley wins it all,https://chess24.com/en/read/news/7-sinquefield-cup-2016-answers
chess24 staff,category,39,,"Aug 19, 2016 | 4:15 PM",,Paul Keres: Prince without a Crown,https://chess24.com/en/read/news/paul-keres-prince-without-a-crown
chess24 staff,category,77,,"Aug 21, 2016 | 7:24 PM",,Jan's Opening Clinic 13,https://chess24.com/en/read/news/jan-s-opening-clinic-13
chess24 staff,category,20,,"Aug 22, 2016 | 4:02 PM",,Hou Yifan takes on the financial markets,https://chess24.com/en/read/news/hou-yifan-takes-on-the-financial-markets
chess24 staff,category,157,,"Aug 26, 2016 | 7:27 PM",,"Guide to the chess24 Database, Analysis & Coaching",https://chess24.com/en/read/news/the-future-of-chess-and-technology-in-the-cloud
chess24 staff,category,15,,"Aug 24, 2016 | 4:59 PM",,Training Tuesday goes Premium,https://chess24.com/en/read/news/training-tuesday-goes-premium
Carlos Colodro,category,4,,"Aug 23, 2016 | 5:26 PM",,"Xiong is going places, now as World Junior Champion",https://chess24.com/en/read/news/jeffery-xiong-clear-first-at-world-junior-championship
Colin McGourty,category,7,,"Aug 30, 2016 | 11:42 AM",,17-year-old Van Foreest wins Dutch title,https://chess24.com/en/read/news/17-year-old-van-foreest-wins-dutch-title
Macauley Peterson,category,3,,"Aug 28, 2016 | 8:29 PM",,Warming up in Abu Dhabi,https://chess24.com/en/read/news/warming-up-in-abu-dhabi
Colin McGourty,category,10,,"Aug 30, 2016 | 8:47 PM",,Filatov claims Kasparov is coaching the US team,https://chess24.com/en/read/news/filatov-claims-kasparov-is-coaching-the-us-team
chess24 staff,category,7,,"Aug 31, 2016 | 1:58 PM",,2 days left for your Fantasy Chess Olympiad picks,https://chess24.com/en/read/news/2-days-left-for-your-fantasy-chess-olympiad-picks
chess24 staff,category,10,,"Sep 1, 2016 | 7:14 AM",,Paul Keres II: A new chess superstar (1936-7) ,https://chess24.com/en/read/news/paul-keres-ii-a-new-chess-superstar-1936-7
chess24 staff,category,2,,"Sep 1, 2016 | 2:45 PM",,Chess Olympiad Premium Promotion,https://chess24.com/en/read/news/chess-olympiad-premium-promotion
chess24 staff,category,44,,"Sep 3, 2016 | 11:06 PM",,Olympiad protest at “anti-cheating” toilet rule,https://chess24.com/en/read/news/olympiad-protest-at-anti-cheating-toilet-rule
Colin McGourty,category,13,,"Sep 4, 2016 | 11:25 AM",,"Baku 2016, 2: Carlsen’s 1.e3 | Philippine giant killing",https://chess24.com/en/read/news/baku-2016-2-carlsen-s-1-e3-philippine-giant-killing
Colin McGourty,category,25,,"Sep 1, 2016 | 9:00 PM",,42nd Chess Olympiad opens in Baku,https://chess24.com/en/read/news/42nd-chess-olympiad-opens-in-baku
Colin McGourty,category,13,,"Sep 2, 2016 | 10:17 PM",,"Baku 2016, 1: Wei Yi on fire | Sudan shock Bulgaria",https://chess24.com/en/read/news/baku-2016-1-wei-yi-on-fire-sudan-shock-bulgaria
Colin McGourty,category,16,,"Sep 6, 2016 | 12:10 AM",,"Baku 2016, 4: Russia's Ukrainian nightmare",https://chess24.com/en/read/news/baku-2016-4-russia-s-ukrainian-nightmare
Colin McGourty,category,5,,"Sep 5, 2016 | 10:21 AM",,"Baku 2016,3: The battle begins",https://chess24.com/en/read/news/baku-2016-3-the-battle-begins
chess24 staff,category,17,,"Sep 7, 2016 | 3:00 PM",,Caruana: Gold would be “huge personal success”,https://chess24.com/en/read/news/caruana-olympiad-gold-would-be-a-huge-personal-success
Colin McGourty,category,10,,"Sep 7, 2016 | 1:34 AM",,"Baku 2016, 5: A party atmosphere",https://chess24.com/en/read/news/baku-2016-5-a-party-atmosphere
chess24 staff,category,5,,"Sep 9, 2016 | 7:38 PM",,Another Olympiad Premium Promotion!,https://chess24.com/en/read/news/another-chess-olympiad-premium-promotion
Colin McGourty,category,5,,"Sep 9, 2016 | 9:20 AM",,"Baku 2016, 6: India seize the lead",https://chess24.com/en/read/news/baku-2016-6-india-seize-the-lead
Colin McGourty,category,9,,"Sep 10, 2016 | 10:00 AM",,"Baku 2016, 7: It’s a USA-Russia showdown",https://chess24.com/en/read/news/baku-2016-7-it-s-a-usa-russia-showdown
Colin McGourty,category,1,,"Sep 11, 2016 | 9:15 AM",,"Baku 2016, 8: Advantage USA",https://chess24.com/en/read/news/baku-2016-8-advantage-usa
Colin McGourty,category,10,,"Sep 12, 2016 | 6:28 AM",,"Baku 2016, 9: USA & Ukraine lead | Jobava stars",https://chess24.com/en/read/news/baku-2016-9-usa-ukraine-lead-jobava-stars
Colin McGourty,category,18,,"Sep 12, 2016 | 10:07 PM",,"Baku 2016, 10: USA face final Canadian challenge",https://chess24.com/en/read/news/baku-2016-10-usa-face-final-canadian-challenge
Colin McGourty,category,62,,"Sep 14, 2016 | 10:38 AM",,18 conclusions from the 2016 Baku Olympiad,https://chess24.com/en/read/news/18-conclusions-from-the-2016-baku-olympiad
chess24 staff,category,54,,"Sep 15, 2016 | 5:25 PM",,Nigel Short calls anti-cheating rule “anti-chess”,https://chess24.com/en/read/news/Nigel+Short+calls+anti-cheating+rule+%E2%80%9Canti-chess%E2%80%9D
chess24 staff,category,124,,"Sep 16, 2016 | 11:30 AM",,Pre-Tal Memorial Q&A with Peter Svidler,https://chess24.com/en/read/news/pre-tal-memorial-q-a-with-peter-svidler
Colin McGourty,category,15,,"Sep 20, 2016 | 8:21 AM",,Richard Rapport: “I don’t really have any support”,https://chess24.com/en/read/news/richard-rapport-i-don-t-really-have-any-support
chess24 staff,category,14,,"Sep 18, 2016 | 3:27 PM",,Korobov: “I decided to return to this factory”,https://chess24.com/en/read/news/korobov-i-decided-to-return-to-this-factory
Fiona Steil-Antoni,category,32,,"Sep 22, 2016 | 9:02 AM",,Baku Olympiad 2016 - an insider's guide,https://chess24.com/en/read/news/baku-olympiad-2016-an-insider-s-guide
Colin McGourty,category,31,,"Sep 24, 2016 | 11:39 AM",,The Tal Memorial is back,https://chess24.com/en/read/news/the-tal-memorial-is-back
Fiona Steil-Antoni,category,1,,"Sep 25, 2016 | 3:07 PM",,Chess celebrities in Luxembourg,https://chess24.com/en/read/news/chess-celebrities-in-luxembourg
Colin McGourty,category,40,,"Sep 26, 2016 | 1:27 PM",,Mark Dvoretsky passes away at 68,https://chess24.com/en/read/news/mark-dvoretsky-passes-away-at-68
Colin McGourty,category,8,,"Sep 25, 2016 | 11:29 PM",,Spassky stars as Mamedyarov crushes Tal blitz,https://chess24.com/en/read/news/spassky-stars-as-mamedyarov-crushes-tal-blitz
Colin McGourty,category,13,,"Sep 28, 2016 | 8:16 AM",,Tal Memorial 2: Anand & Giri turn on the style,https://chess24.com/en/read/news/tal-memorial-2-anand-giri-turn-on-the-style
Colin McGourty,category,8,,"Sep 30, 2016 | 9:10 AM",,Tal Memorial 3: Nepo and Giri lead youth charge,https://chess24.com/en/read/news/tal-memorial-3-nepo-and-giri-lead-youth-charge
Colin McGourty,category,9,,"Sep 27, 2016 | 9:06 AM",,Tal Memorial 1: Nepo wins on sad day for chess,https://chess24.com/en/read/news/tal-memorial-1-nepo-wins-on-sad-day-for-chess
Colin McGourty,category,7,,"Oct 1, 2016 | 9:10 AM",,Tal Memorial 4: Giri turns on beast mode,https://chess24.com/en/read/news/tal-memorial-4-giri-turns-on-beast-mode
Carlos Colodro,category,1,,"Oct 3, 2016 | 6:48 AM",,Isle of Man (1-2): Land of Olympiad champions,https://chess24.com/en/read/news/isle-of-man-1-2-land-of-olympiad-champions
Colin McGourty,category,4,,"Oct 2, 2016 | 10:27 AM",,Tal Memorial 5: Anand adds to Gelfand’s woes,https://chess24.com/en/read/news/tal-memorial-5-anand-adds-to-gelfand-s-woes
Colin McGourty,category,8,,"Oct 3, 2016 | 11:58 AM",,Tal Memorial 6: Nepo leads again as Gelfand suffers,https://chess24.com/en/read/news/tal-memorial-6-nepo-leads-again-as-gelfand-suffers
Carlos Colodro,category,3,,"Oct 4, 2016 | 7:29 AM",,Isle of Man (3): Shirov & Vidit take the lead,https://chess24.com/en/read/news/isle-of-man-3-shirov-vidit-take-the-lead
Colin McGourty,category,5,,"Oct 5, 2016 | 12:29 AM",,Tal Memorial 7: Gelfand ends losing streak,https://chess24.com/en/read/news/tal-memorial-7-gelfand-ends-losing-streak
Carlos Colodro,category,4,,"Oct 6, 2016 | 11:00 AM",,Isle of Man (5): Dutch attack,https://chess24.com/en/read/news/isle-of-man-5-dutch-attack
Carlos Colodro,category,3,,"Oct 5, 2016 | 11:51 AM",,Isle of Man (4): Shirov keeps on winning,https://chess24.com/en/read/news/isle-of-man-4-shirov-keeps-on-winning
Colin McGourty,category,4,,"Oct 6, 2016 | 12:03 AM",,Tal Memorial 8: Nepo draws closer,https://chess24.com/en/read/news/tal-memorial-8-nepo-draws-closer
Carlos Colodro,category,2,,"Oct 7, 2016 | 6:16 AM",,Isle of Man (6): Eljanov seizes the sole lead,https://chess24.com/en/read/news/isle-of-man-6-eljanov-seizes-the-sole-lead
Colin McGourty,category,19,,"Oct 7, 2016 | 11:39 AM",,Tal Memorial 9: Nepo's biggest win,https://chess24.com/en/read/news/tal-memorial-9-nepo-s-biggest-win
Carlos Colodro,category,3,,"Oct 8, 2016 | 10:30 AM",,Isle of Man (7): Eljanov wins a 5th game in a row,https://chess24.com/en/read/news/isle-of-man-7-eljanov-wins-a-5th-game-in-a-row
Carlos Colodro,category,14,,"Oct 10, 2016 | 12:38 PM",,Isle of Man (9): Eljanov edges out Caruana,https://chess24.com/en/read/news/isle-of-man-9-eljanov-edges-out-caruana
Colin McGourty,category,10,,"Oct 12, 2016 | 3:32 PM",,Świercz triumphs on final Millionaire Monday,https://chess24.com/en/read/news/wiercz-triumphs-on-final-millionaire-monday
Colin McGourty,category,8,,"Oct 10, 2016 | 3:25 PM",,Gawain tops Millionaire Monday surprise line-up,https://chess24.com/en/read/news/gawain-tops-millionaire-monday-surprise-line-up
Colin McGourty,category,67,,"Oct 11, 2016 | 2:27 PM",,"Karjakin: ""If Carlsen wants to beat me he needs to show the best play of his life""",https://chess24.com/en/read/news/karjakin-if-carlsen-wants-to-beat-me-he-needs-to-show-the-best-play-of-his-life
chess24 staff,category,6,,"Oct 14, 2016 | 4:09 PM",,Kovalenko dominates in Oslo… without a laptop!,https://chess24.com/en/read/news/kovalenko-dominates-in-oslo-without-a-laptop
Colin McGourty,category,0,,"Aug 12, 2015 | 10:00 AM",,"Russian Superfinals, R3: An Artemiev miniature",https://chess24.com/en/read/news/russian-superfinals-r3-artemiev-miniature
Colin McGourty,category,26,,"Aug 12, 2015 | 8:47 PM",,Naiditsch: “I’m not afraid of anybody”,https://chess24.com/en/read/news/naiditsch-i-m-not-afraid-of-anybody
David Martínez,category,2,,"Aug 15, 2015 | 12:51 PM",,"Spanish Team Champs start (vamos, chess24!)",https://chess24.com/en/read/news/spanish-team-championship-starts-vamos-chess24
David Martínez,category,4,,"Aug 18, 2015 | 4:16 PM",,Magic and Solvay lead Spanish Team Championship,https://chess24.com/en/read/news/magic-and-solvay-lead-spanish-team-championship
Colin McGourty,category,5,,"Aug 17, 2015 | 8:49 PM",,Goryachkina stars in Russian Championship,https://chess24.com/en/read/news/goryachkina-stars-in-russian-championship
David Martínez,category,3,,"Aug 20, 2015 | 8:22 AM",,Solvay & Merida face Spanish title showdown,https://chess24.com/en/read/news/solvay-merida-face-spanish-title-showdown
Colin McGourty,category,4,,"Aug 20, 2015 | 10:35 PM",,Goryachkina & Tomashevsky Russian Champions,https://chess24.com/en/read/news/goryachkina-and-tomashevsky-russian-champions
Colin McGourty,category,30,,"Aug 21, 2015 | 7:52 PM",,Sinquefield Cup 2015 preview,https://chess24.com/en/read/news/sinquefield-cup-2015-preview
Colin McGourty,category,4,,"Aug 25, 2015 | 2:47 PM",,"Sinquefield Cup, 2: Time mayhem, Topalov top",https://chess24.com/en/read/news/sinquefield-cup-2-time-mayhem-topalov-top
Colin McGourty,category,16,,"Aug 24, 2015 | 9:11 AM",,"Sinquefield Cup, 1: An explosive start",https://chess24.com/en/read/news/sinquefield-cup-1-an-explosive-start
Colin McGourty,category,3,,"Aug 26, 2015 | 11:10 AM",,"Sinquefield Cup, 3: Carlsen and So win",https://chess24.com/en/read/news/sinquefield-cup-3-carlsen-and-so-win
Colin McGourty,category,5,,"Aug 27, 2015 | 1:53 PM",,"Sinquefield Cup, 4: Levon is back",https://chess24.com/en/read/news/sinquefield-cup-4-levon-is-back
